 First iteration    51050.339425621729             1425   35.824799596927527     
After minimisation   51050.34  1425    35.825

  Partial chi2s 
Dataset    1    440.52( +6.39)   377  HERA1+2 NCep 920                                
  197  JEC1                                   0.7060   +/-   0.7582        :N:M:D
  198  JEC3                                   0.7276   +/-   0.8747        :N:M:D
  199  JEC4                                  -0.2838   +/-   0.2388        :N:M:D
  200  JEC5                                   0.8464   +/-   0.8243        :N:M:D
  201  JEC6                                  -0.7099   +/-   0.9724        :N:M:D
  202  JEC7                                   0.0000   +/-   1.0000        :N:M:D
  203  JEC9                                  -0.7099   +/-   0.9724        :N:M:D
  204  JEC10                                  0.0000   +/-   1.0000        :N:M:D
  205  JEC8                                  -1.0894   +/-   0.9704        :N:M:D
  206  JEC11                                  2.1687   +/-   0.7914        :N:M:D
  207  JEC12                                  0.1158   +/-   0.9475        :N:M:D
  208  JEC13                                 -0.0227   +/-   0.8103        :N:M:D
  209  JEC14                                  2.0274   +/-   0.6449        :N:M:D
  210  JEC15                                  1.0771   +/-   0.8964        :N:M:D
  211  JEC2a                                  0.1884   +/-   0.6984        :N:M:D
  212  JEC2b                                 -3.7393   +/-   0.5248        :N:M:D
  213  JEC2c                                 -0.3931   +/-   0.5454        :N:M:D
  214  JEC2d                                 -0.2651   +/-   0.5459        :N:M:D
  215  JEC2e                                  0.8467   +/-   0.5573        :N:M:D
  216  ATL_WZ2010_Source_1                    0.2273   +/-   0.9879        :N:M:D
  217  ATL_WZ2010_Source_2                   -0.4264   +/-   0.9135        :N:M:D
  218  ATL_WZ2010_Source_3                   -0.0919   +/-   0.9871        :N:M:D
  219  ATL_WZ2010_Source_4                    0.0974   +/-   0.9985        :N:M:D
  220  ATL_WZ2010_Source_5                   -0.0163   +/-   0.9996        :N:M:D
  221  ATL_WZ2010_Source_6                   -0.0242   +/-   0.9999        :N:M:D
  222  ATL_WZ2010_Source_7                    0.0086   +/-   0.9973        :N:M:D
  223  ATL_WZ2010_Source_8                    0.0336   +/-   0.9976        :N:M:D
  224  ATL_WZ2010_Source_9                    0.0347   +/-   0.9960        :N:M:D
  225  ATL_WZ2010_Source_10                   0.0973   +/-   0.9974        :N:M:D
  226  ATL_WZ2010_Source_11                   0.0342   +/-   0.9886        :N:M:D
  227  ATL_WZ2010_Source_12                  -0.0900   +/-   0.9955        :N:M:D
  228  ATL_WZ2010_Source_13                  -0.1678   +/-   0.9831        :N:M:D
  229  ATL_WZ2010_Source_14                  -0.1951   +/-   0.9943        :N:M:D
  230  ATL_WZ2010_Source_15                   0.1628   +/-   0.9802        :N:M:D
  231  ATL_WZ2010_Source_16                   0.0230   +/-   0.9866        :N:M:D
  232  ATL_WZ2010_Source_17                  -0.7969   +/-   0.9380        :N:M:D
  233  ATL_WZ2010_Source_18                  -0.1217   +/-   0.9640        :N:M:D
  234  ATL_WZ2010_Source_19                  -0.1032   +/-   0.9642        :N:M:D
  235  ATL_WZ2010_Source_20                  -0.2179   +/-   0.9515        :N:M:D
  236  ATL_WZ2010_Source_21                   0.0919   +/-   0.9355        :N:M:D
  237  ATL_WZ2010_Source_22                  -0.1416   +/-   0.9838        :N:M:D
  238  ATL_WZ2010_Source_23                  -0.0930   +/-   0.9614        :N:M:D
  239  ATL_WZ2010_Source_24                   0.1769   +/-   0.9218        :N:M:D
  240  ATL_WZ2010_Source_25                  -0.1563   +/-   0.9720        :N:M:D
  241  ATL_WZ2010_Source_26                   0.5533   +/-   0.8875        :N:M:D
  242  ATL_WZ2010_Source_27                   0.1404   +/-   0.9318        :N:M:D
  243  ATL_WZ2010_Source_28                   0.2009   +/-   0.9791        :N:M:D
  244  ATL_WZ2010_Source_29                   0.0640   +/-   0.9975        :N:M:D
  245  ATL_WZ2010_Source_30                   0.4162   +/-   0.9551        :N:M:D
  246  ATLAS_lumi2010                         1.5626   +/-   0.3342        :N:M:D
  247  DY_Tg                                 -0.0824   +/-   0.9788        :N:M:D
  248  DY_rec                                -0.1056   +/-   0.9127        :N:M:D
  249  DY_ID                                 -0.2080   +/-   0.8152        :N:M:D
  250  DY_Sca                                -0.1973   +/-   0.9429        :N:M:D
  251  DY_BG                                 -1.0058   +/-   0.6610        :N:M:D
  252  DY_th                                  0.0776   +/-   0.9954        :N:M:D
  253  DYlumi                                -0.1169   +/-   0.8880        :N:M:D
  254  LMDYcorr1                              0.1504   +/-   0.9888        :N:M:D
  255  LMDYcorr2                              0.0159   +/-   0.9899        :N:M:D
  256  LMDYcorr3                             -0.4468   +/-   0.9125        :N:M:D
  257  LMDYcorr4                              0.0964   +/-   0.9789        :N:M:D
  258  LMDYcorr5                              0.0161   +/-   0.9930        :N:M:D
  259  LMDYcorr6                              0.4921   +/-   0.9455        :N:M:D
  260  LMDYcorr7                              0.2486   +/-   0.9906        :N:M:D
  261  LMDYcorr8                              0.3397   +/-   0.9842        :N:M:D
  262  LMDYcorr9                              0.3793   +/-   0.8680        :N:M:D
  263  LMDYcorr10                            -0.7252   +/-   0.8273        :N:M:D
  264  LMDYcorr11                             0.3876   +/-   0.9702        :N:M:D
  265  LMDYcorr12                             0.0376   +/-   0.9666        :N:M:D
  266  LMDYcorr13                             0.0612   +/-   0.9666        :N:M:D
  267  ALumi2011                              1.0302   +/-   0.5431        :N:M:D
  268  JES1_RelSys_1                         -0.2546   +/-   0.5008        :N:M:D
  269  JES2_RelSys_7                          0.3491   +/-   0.3609        :N:M:D
  270  JES3_RelSys_13                         0.2366   +/-   0.3750        :N:M:D
  271  JES4_RelSys_19                         0.8489   +/-   0.5931        :N:M:D
  272  JES5_RelSys_25                        -0.8128   +/-   0.4186        :N:M:D
  273  JES6_RelSys_31                         0.1758   +/-   0.8745        :N:M:D
  274  JES7_RelSys_32                         0.2924   +/-   0.7920        :N:M:D
  275  JES8_RelSys_38                         0.4174   +/-   0.8352        :N:M:D
  276  JES9_RelSys_44                        -0.0717   +/-   0.6681        :N:M:D
  277  JES10_RelSys_50                       -0.1008   +/-   0.5247        :N:M:D
  278  JES11_RelSys_56                        0.1021   +/-   0.8827        :N:M:D
  279  JES12_RelSys_62                        0.0931   +/-   0.4201        :N:M:D
  280  JES13_RelSys_68                       -0.2215   +/-   0.2937        :N:M:D
  281  UnfClosureRelSys_74                    0.0091   +/-   0.9879        :N:M:D
  282  MatchingRelSys_75                     -0.1548   +/-   0.9198        :N:M:D
  283  JERRelSys_76                          -0.1156   +/-   0.7536        :N:M:D
  284  YResoRelSys_82                        -0.0586   +/-   0.9515        :N:M:D
  285  RecoEffRelSys_83                      -0.9645   +/-   0.8843        :N:M:D
  286  atlas_lumi2010                         0.5098   +/-   0.7659        :N:M:D
  287  JES1_RelSys_2                          0.1686   +/-   0.6535        :N:M:D
  288  JES2_RelSys_8                         -0.1986   +/-   0.5722        :N:M:D
  289  JES3_RelSys_14                         0.3139   +/-   0.6904        :N:M:D
  290  JES4_RelSys_20                         0.5412   +/-   0.6871        :N:M:D
  291  JES5_RelSys_26                        -0.0691   +/-   0.5431        :N:M:D
  292  JES7_RelSys_33                         0.3524   +/-   0.7995        :N:M:D
  293  JES8_RelSys_39                         0.3207   +/-   0.9371        :N:M:D
  294  JES9_RelSys_45                         0.2749   +/-   0.8160        :N:M:D
  295  JES10_RelSys_51                       -0.1367   +/-   0.8611        :N:M:D
  296  JES11_RelSys_57                        0.4572   +/-   0.9409        :N:M:D
  297  JES12_RelSys_63                        0.2264   +/-   0.8804        :N:M:D
  298  JES13_RelSys_69                       -0.1105   +/-   0.5492        :N:M:D
  299  JERRelSys_77                           0.3155   +/-   0.7144        :N:M:D
  300  sysATLAS1001                           0.0274   +/-   0.9800        :N:M:D
  301  sysATLAS1002                           0.0691   +/-   0.9863        :N:M:D
  302  sysATLAS1003                           0.1473   +/-   0.9974        :N:M:D
  303  sysATLAS1004                          -0.1468   +/-   0.9951        :N:M:D
  304  sysATLAS1005                          -0.2362   +/-   0.9954        :N:M:D
  305  sysATLAS1006                          -0.0719   +/-   0.9757        :N:M:D
  306  sysATLAS1007                          -0.2117   +/-   0.9567        :N:M:D
  307  sysATLAS1008                           0.7091   +/-   0.9174        :N:M:D
  308  sysATLAS1009                          -0.1390   +/-   0.8833        :N:M:D
  309  sysATLAS1010                          -0.7287   +/-   0.8318        :N:M:D
  310  sysATLAS1011                          -0.4767   +/-   0.9848        :N:M:D
  311  sysATLAS1012                          -0.9256   +/-   0.9626        :N:M:D
  312  sysATLAS1013                          -0.0046   +/-   1.0000        :N:M:D
  313  sysATLAS1014                           0.3129   +/-   0.9936        :N:M:D
  314  sysATLAS1015                          -0.0278   +/-   0.9998        :N:M:D
  315  sysATLAS1016                          -0.0395   +/-   0.9999        :N:M:D
  316  sysATLAS1017                          -0.1918   +/-   0.9985        :N:M:D
  317  sysATLAS1018                          -0.1514   +/-   0.9986        :N:M:D
  318  sysATLAS1019                           0.0523   +/-   0.9997        :N:M:D
  319  sysATLAS1020                           0.1533   +/-   0.9911        :N:M:D
  320  sysATLAS1021                          -0.1568   +/-   0.9941        :N:M:D
  321  sysATLAS1022                          -0.1344   +/-   0.9944        :N:M:D
  322  sysATLAS1023                          -0.0200   +/-   0.9976        :N:M:D
  323  sysATLAS1024                          -0.0751   +/-   0.9992        :N:M:D
  324  sysATLAS1025                          -0.1827   +/-   0.9990        :N:M:D
  325  sysATLAS1026                           0.1993   +/-   0.9950        :N:M:D
  326  sysATLAS1027                           0.1753   +/-   0.9946        :N:M:D
  327  sysATLAS1028                           0.0243   +/-   0.9991        :N:M:D
  328  sysATLAS1029                           0.1871   +/-   0.9942        :N:M:D
  329  sysATLAS1030                          -0.1165   +/-   0.9981        :N:M:D
  330  sysATLAS1031                           0.0463   +/-   0.9987        :N:M:D
  331  sysATLAS1032                          -0.1821   +/-   0.9969        :N:M:D
  332  sysATLAS1033                          -0.0230   +/-   0.9987        :N:M:D
  333  sysATLAS1034                           0.0808   +/-   0.9980        :N:M:D
  334  sysATLAS1035                          -0.2773   +/-   0.9820        :N:M:D
  335  sysATLAS1036                          -0.0683   +/-   0.9824        :N:M:D
  336  sysATLAS1037                          -0.0401   +/-   0.9871        :N:M:D
  337  sysATLAS1038                           0.0013   +/-   0.9789        :N:M:D
  338  sysATLAS1039                          -0.2088   +/-   0.9812        :N:M:D
  339  sysATLAS1040                          -0.1137   +/-   0.9726        :N:M:D
  340  sysATLAS1041                           0.0149   +/-   0.9801        :N:M:D
  341  sysATLAS1042                          -0.7257   +/-   0.9768        :N:M:D
  342  sysATLAS1043                          -0.3067   +/-   0.9837        :N:M:D
  343  sysATLAS1044                           0.5715   +/-   0.9679        :N:M:D
  344  sysATLAS1045                           0.2677   +/-   0.9875        :N:M:D
  345  sysATLAS1046                           0.0627   +/-   0.9967        :N:M:D
  346  sysATLAS1047                           0.1959   +/-   0.9835        :N:M:D
  347  sysATLAS1048                           0.1062   +/-   0.9928        :N:M:D
  348  sysATLAS1049                          -0.1944   +/-   0.9892        :N:M:D
  349  sysATLAS1050                           0.2877   +/-   0.9779        :N:M:D
